HX337151,14/7/8,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,2513
HX337215,14/7/8,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,N,1633
HX337606,14/7/8,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1925
HX340354,14/7/8,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,N,N,1812
HX337827,14/7/8,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,GROCERY FOOD STORE,N,N,1821
HX338186,14/7/8,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,GROCERY FOOD STORE,N,N,2533
HX337187,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,221
HX337252,14/7/8,THEFT,OVER $500,STREET,N,N,1814
HX337148,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,314
HX339726,14/7/8,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,823
HX337582,14/7/8,THEFT,$500 AND UNDER,RESTAURANT,N,N,1214
HX337290,14/7/8,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,N,N,533
HX337255,14/7/8,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,Y,N,733
HX337138,14/7/8,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,424
HX337199,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,1033
HX337173,14/7/8,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,834
HX337144,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,612
HX337630,14/7/8,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,1914
HX337266,14/7/8,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,1732
HX337206,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,Y,N,2523
HX337343,14/7/8,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1014
HX337171,14/7/8,ASSAULT,SIMPLE,SIDEWALK,Y,N,1233
HX337192,14/7/8,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,N,N,1133
HX337197,14/7/8,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,711
HX337539,14/7/8,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,1225
HX337194,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,421
HX337238,14/7/8,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,Y,N,1112
HX337200,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,Y,N,722
HX337193,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,Y,N,2022
HX337228,14/7/8,ASSAULT,SIMPLE,APARTMENT,Y,Y,2513
HX337205,14/7/8,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1935
HX337209,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,132
HX337244,14/7/8,THEFT,RETAIL THEFT,CONVENIENCE STORE,Y,N,1232
HX337225,14/7/8,BURGLARY,UNLAWFUL ENTRY,SCHOOL| PUBLIC| BUILDING,N,N,1921
HX340801,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,422
HX338437,14/7/8,THEFT,$500 AND UNDER,STREET,N,N,1932
HX337758,14/7/8,THEFT,$500 AND UNDER,SIDEWALK,N,N,1232
HX337694,14/7/8,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,1113
HX337249,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,715
HX344874,14/7/8,THEFT,OVER $500,STREET,N,N,632
HX338080,14/7/8,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,221
HX337347,14/7/8,THEFT,$500 AND UNDER,DEPARTMENT STORE,N,N,2521
HX337216,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,N,N,1824
HX337897,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,726
HX337287,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,634
HX337247,14/7/8,BATTERY,SIMPLE,STREET,Y,N,712
HX337465,14/7/8,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,2512
HX337248,14/7/8,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,JAIL / LOCK-UP FACILITY,Y,N,1033
HX337229,14/7/8,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,N,Y,2514
HX337226,14/7/8,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,N,N,1524
HX337208,14/7/8,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,N,N,1524
HX337223,14/7/8,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,N,N,2413
HX337305,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,814
HX337254,14/7/8,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,N,Y,324
HX337207,14/7/8,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,2223
HX337227,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,423
HX337250,14/7/8,NARCOTICS,POSS: COCAINE,STREET,Y,N,812
HX337204,14/7/8,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,1112
HX337713,14/7/8,BATTERY,SIMPLE,STREET,N,N,913
HX337279,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,433
HX337299,14/7/8,KIDNAPPING,CHILD ABDUCTION/STRANGER,ALLEY,Y,N,833
HX337245,14/7/8,NARCOTICS,POSS: PCP,SIDEWALK,Y,N,1121
HX337213,14/7/8,NARCOTICS,POSS: CRACK,ALLEY,Y,N,1522
HX337233,14/7/8,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,N,N,432
HX337276,14/7/8,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENCE,Y,N,923
HX337230,14/7/8,BATTERY,AGGRAVATED: HANDGUN,ALLEY,N,N,833
HX337246,14/7/8,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,HIGHWAY/EXPRESSWAY,Y,N,2022
HX337291,14/7/8,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,1122
HX337221,14/7/8,NARCOTICS,POSS: CRACK,SIDEWALK,Y,N,522
HX339218,14/7/8,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,734
HX337357,14/7/8,THEFT,FROM BUILDING,RESIDENCE,N,Y,1824
HX337260,14/7/8,ASSAULT,SIMPLE,RESIDENCE,N,N,613
HX338696,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1124
HX340243,14/7/8,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,1624
HX337472,14/7/8,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1923
HX337231,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),Y,N,2524
HX337234,14/7/8,THEFT,OVER $500,APARTMENT,N,N,1013
HX337284,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2531
HX337232,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,531
HX337604,14/7/8,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1413
HX337286,14/7/8,ROBBERY,STRONGARM - NO WEAPON,STREET,Y,N,1821
HX337269,14/7/8,NARCOTICS,POSS: BARBITUATES,STREET,Y,N,922
HX337261,14/7/8,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,533
HX337264,14/7/8,ASSAULT,SIMPLE,SIDEWALK,Y,N,923
HX337280,14/7/8,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,Y,N,133
HX337278,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,232
HX337274,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,631
HX347826,14/7/8,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,713
HX345827,14/7/8,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,923
HX396327,14/7/8,DECEPTIVE PRACTICE,THEFT BY LESSEE|MOTOR VEH,AIRPORT VENDING ESTABLISHMENT,N,N,1654
HX339584,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),N,N,431
HX338378,14/7/8,THEFT,$500 AND UNDER,APARTMENT,N,N,1135
HX337272,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,2223
HX337493,14/7/8,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1114
HX337557,14/7/8,THEFT,$500 AND UNDER,STREET,N,N,412
HX338114,14/7/8,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,623
HX337271,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,913
HX337268,14/7/8,BATTERY,SIMPLE,APARTMENT,N,N,1723
HX337403,14/7/8,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,N,N,431
HX337330,14/7/8,BATTERY,SIMPLE,SIDEWALK,N,N,1123
HX337270,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,215
HX337696,14/7/8,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,GAS STATION,N,N,231
HX337115,14/7/8,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,Y,N,1121
HX337289,14/7/8,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,N,N,815
HX337309,14/7/8,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,1522
HX337303,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,321
HX337297,14/7/8,ROBBERY,ARMED: HANDGUN,ALLEY,N,N,1011
HX338397,14/7/8,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,623
HX337469,14/7/8,THEFT,$500 AND UNDER,STREET,N,N,631
HX337973,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1911
HX337311,14/7/8,BATTERY,SIMPLE,CTA BUS,N,N,711
HX337292,14/7/8,BATTERY,SIMPLE,STREET,N,N,1132
HX337322,14/7/8,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA APARTMENT,Y,N,434
HX337307,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2211
HX337320,14/7/8,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,Y,N,711
HX337306,14/7/8,ASSAULT,SIMPLE,RESIDENCE,N,Y,632
HX337328,14/7/8,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,Y,Y,1131
HX337354,14/7/8,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,Y,Y,2222
HX337398,14/7/8,THEFT,OVER $500,STREET,N,N,1213
HX337329,14/7/8,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),Y,N,834
HX337348,14/7/8,BATTERY,SIMPLE,STREET,N,N,114
HX337296,14/7/8,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Y,N,1013
HX348939,14/7/9,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,N,N,2412
HX340644,14/7/9,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,N,N,1812
HX337464,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,1821
HX337990,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,323
HX337710,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,422
HX337793,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,513
HX337475,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1031
HX337581,14/7/9,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,1111
HX337554,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2514
HX337527,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,412
HX337313,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,512
HX337602,14/7/9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1732
HX339302,14/7/9,THEFT,OVER $500,STREET,N,N,925
HX345074,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,412
HX338836,14/7/9,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,222
HX338133,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,734
HX339779,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,1022
HX337375,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1125
HX337317,14/7/9,BATTERY,SIMPLE,APARTMENT,Y,N,2433
HX337315,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,N,Y,313
HX338039,14/7/9,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,N,1724
HX337319,14/7/9,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,Y,N,2531
HX337318,14/7/9,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,726
HX337331,14/7/9,ARSON,BY FIRE,STREET,N,N,1034
HX337325,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,612
HX337326,14/7/9,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,2223
HX337327,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1911
HX337321,14/7/9,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,Y,N,724
HX337535,14/7/9,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,N,N,2212
HX337344,14/7/9,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,323
HX337359,14/7/9,BATTERY,SIMPLE,SIDEWALK,N,N,113
HX337378,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,2211
HX337342,14/7/9,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,Y,N,925
HX337334,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,822
HX337352,14/7/9,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,232
HX337345,14/7/9,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,1014
HX337338,14/7/9,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,Y,Y,2422
HX337346,14/7/9,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,Y,N,1723
HX337371,14/7/9,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Y,N,621
HX337350,14/7/9,BATTERY,SIMPLE,SIDEWALK,N,N,1111
HX337367,14/7/9,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,Y,N,1114
HX340634,14/7/9,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1124
HX337654,14/7/9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,324
HX337356,14/7/9,THEFT,$500 AND UNDER,APARTMENT,N,N,1523
HX337369,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,324
HX337362,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,835
HX339012,14/7/9,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,824
HX337585,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,511
HX337353,14/7/9,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,821
HX337368,14/7/9,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2412
HX365347,14/7/9,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,RESIDENCE,Y,N,835
HX337366,14/7/9,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,Y,N,312
HX337372,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,711
HX337399,14/7/9,BATTERY,SIMPLE,RESIDENCE,N,N,421
HX337392,14/7/9,BATTERY,SIMPLE,STREET,Y,N,2532
HX337384,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,621
HX337386,14/7/9,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,Y,N,2515
HX337389,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,2521
HX337391,14/7/9,BURGLARY,HOME INVASION,RESIDENCE,N,N,933
HX337742,14/7/9,THEFT,OVER $500,CTA TRAIN,N,N,2422
HX337382,14/7/9,BATTERY,SIMPLE,TAXICAB,N,N,511
HX337814,14/7/9,THEFT,$500 AND UNDER,APARTMENT,N,N,624
HX337381,14/7/9,ASSAULT,SIMPLE,APARTMENT,Y,Y,621
HX339174,14/7/9,BATTERY,SIMPLE,ALLEY,N,N,1112
HX337376,14/7/9,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),N,N,1523
HX337383,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,634
HX339738,14/7/9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,N,N,1611
HX341024,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,832
HX337393,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,Y,Y,1012
HX337394,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1531
HX337396,14/7/9,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,914
HX337471,14/7/9,ROBBERY,ARMED: HANDGUN,ALLEY,N,N,823
HX337397,14/7/9,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,N,N,1022
HX337395,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,N,725
HX337447,14/7/9,MOTOR VEHICLE THEFT,TRUCK| BUS| MOTOR HOME,STREET,Y,N,131
HX338974,14/7/9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,N,N,1113
HX339292,14/7/9,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,533
HX337645,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1411
HX337408,14/7/9,BATTERY,AGGRAVATED: HANDGUN,STREET,N,N,2533
HX339330,14/7/9,THEFT,OVER $500,STREET,N,N,632
HX337540,14/7/9,THEFT,$500 AND UNDER,APARTMENT,N,N,925
HX337413,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,412
HX337486,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,OTHER,N,N,1523
HX337400,14/7/9,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,322
HX337411,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,N,823
HX378591,14/7/9,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1412
HX337418,14/7/9,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2531
HX337417,14/7/9,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,N,Y,1732
HX337419,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,931
HX338499,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,1123
HX337423,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,613
HX337429,14/7/9,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,Y,N,522
HX337430,14/7/9,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,2211
HX337425,14/7/9,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,815
HX424706,14/7/9,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,2524
HX365671,14/7/9,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,434
HX337513,14/7/9,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,322
HX337438,14/7/9,THEFT,$500 AND UNDER,SIDEWALK,N,N,2011
HX337428,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1712
HX340673,14/7/9,THEFT,FROM BUILDING,RESIDENCE,N,N,1814
HX338288,14/7/9,THEFT,OVER $500,RESIDENCE,N,N,2223
HX337435,14/7/9,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,N,N,1225
HX338369,14/7/9,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1512
HX337443,14/7/9,THEFT,$500 AND UNDER,STREET,N,Y,2533
HX337445,14/7/9,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,N,N,1132
HX337436,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,N,Y,414
HX337442,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,513
HX337440,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1022
HX363685,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2233
HX339013,14/7/9,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,1724
HX338172,14/7/9,THEFT,ATTEMPT THEFT,STREET,N,N,632
HX338214,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,915
HX337964,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,411
HX337451,14/7/9,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,N,N,1915
HX337477,14/7/9,BATTERY,SIMPLE,SIDEWALK,N,N,2033
HX337458,14/7/9,BATTERY,SIMPLE,SIDEWALK,N,N,422
HX338294,14/7/9,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,131
HX340601,14/7/9,THEFT,$500 AND UNDER,APARTMENT,N,N,2412
HX338191,14/7/9,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,N,N,1713
HX337596,14/7/9,THEFT,$500 AND UNDER,APARTMENT,N,N,612
HX337544,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,334
HX337589,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,412
HX337495,14/7/9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,331
HX337511,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,624
HX337875,14/7/9,THEFT,$500 AND UNDER,RESIDENCE,N,N,231
HX342201,14/7/9,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),N,N,524
HX338871,14/7/9,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,234
HX339230,14/7/9,THEFT,$500 AND UNDER,STREET,N,N,511
HX339162,14/7/9,BURGLARY,FORCIBLE ENTRY,OTHER,N,N,713
HX338144,14/7/9,THEFT,OVER $500,SIDEWALK,N,N,122
HX510299,14/7/9,DECEPTIVE PRACTICE,FORGERY,,N,N,1824
HX337536,14/7/9,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,623
HX338683,14/7/9,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,1624
HX337583,14/7/9,THEFT,OVER $500,STREET,N,N,934
HX338324,14/7/9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,N,N,1014
HX338466,14/7/9,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,225
HX337611,14/7/9,BATTERY,SIMPLE,SCHOOL| PUBLIC| BUILDING,N,N,834
HX337767,14/7/9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,733
HX337562,14/7/9,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SCHOOL| PUBLIC| BUILDING,N,N,511
HX337509,14/7/9,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,N,Y,232
HX337638,14/7/9,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,N,N,925
HX339130,14/7/9,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,N,N,1831
HX337785,14/7/9,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2521
HX337609,14/7/9,BATTERY,SIMPLE,APARTMENT,N,N,334
HX338344,14/7/9,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,235
HX338571,14/7/9,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,1125
HX337565,14/7/9,ASSAULT,SIMPLE,STREET,N,N,1214
HX358062,14/7/9,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,N,N,311
HX414506,14/7/9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),N,N,833
HX354487,14/7/9,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,N,Y,1014
HX384328,14/7/9,THEFT,OVER $500,RESIDENCE,N,N,424
HX360329,14/7/9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1114
HX390184,14/7/9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,N,N,512
HX350206,14/7/9,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,N,N,513
HX337826,14/7/9,OTHER OFFENSE,TELEPHONE THREAT,STREET,N,N,2411
HX363539,14/7/9,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1935
HX543021,14/7/9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1613
HY264031,14/7/9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,2031
HX338541,14/7/9,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,821
HX361819,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,523
HX338313,14/7/9,THEFT,OVER $500,ALLEY,N,N,113
HX337754,14/7/9,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1512
HX337678,14/7/9,THEFT,PURSE-SNATCHING,SIDEWALK,N,N,1523
HX337570,14/7/9,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,N,613
HX337563,14/7/9,ASSAULT,SIMPLE,OTHER,N,N,911
HX337575,14/7/9,THEFT,$500 AND UNDER,OTHER,N,N,1925
